file,line,family,rule,bucket
esphome/components/xgzp68xx/xgzp68xx.cpp,66,esp-idf,log,component-local
esphome/components/xgzp68xx/xgzp68xx.cpp,74,esp-idf,log,component-local
esphome/components/xgzp68xx/xgzp68xx.cpp,103,esp-idf,log,component-local
esphome/components/xgzp68xx/xgzp68xx.cpp,115,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,12,esp-idf,include,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,409,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,412,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,415,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,418,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,421,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,424,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,427,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,430,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,433,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,436,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,439,esp-idf,log,component-local
esphome/components/xiaomi_ble/xiaomi_ble.cpp,442,esp-idf,log,component-local
esphome/components/xiaomi_cgdk2/xiaomi_cgdk2.cpp,29,esp-idf,log,component-local
esphome/components/xiaomi_miscale/xiaomi_miscale.cpp,41,esp-idf,log,component-local
esphome/components/xiaomi_miscale/xiaomi_miscale.cpp,155,esp-idf,log,component-local
esphome/components/xiaomi_miscale/xiaomi_miscale.cpp,158,esp-idf,log,component-local
esphome/components/xiaomi_miscale/xiaomi_miscale.cpp,161,esp-idf,log,component-local
esphome/components/xl9535/xl9535.cpp,22,esp-idf,log,component-local
esphome/components/xpt2046/touchscreen/__init__.py,31,esp-idf,i2c-spi,python
esphome/components/xpt2046/touchscreen/xpt2046.cpp,62,esp-idf,log,component-local
esphome/components/zephyr/core.cpp,23,esp-idf,iram-attr,platform-backend
esphome/components/zephyr/core.cpp,24,esp-idf,iram-attr,platform-backend
esphome/components/zephyr/gpio.cpp,84,esp-idf,log,platform-backend
esphome/components/zephyr/gpio.cpp,99,esp-idf,log,platform-backend
esphome/components/zephyr/gpio.cpp,105,esp-idf,log,platform-backend
esphome/components/zephyr/gpio.cpp,110,esp-idf,log,platform-backend
esphome/components/zephyr/gpio.cpp,115,esp-idf,log,platform-backend
esphome/components/zephyr/gpio.cpp,128,esp-idf,log,platform-backend
esphome/components/zephyr/gpio.cpp,168,esp-idf,iram-attr,platform-backend
esphome/components/zephyr/gpio.cpp,176,esp-idf,iram-attr,platform-backend
esphome/components/zephyr/hal.h,9,esp-idf,iram-attr,platform-backend
esphome/components/zephyr/preferences.cpp,26,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,37,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,49,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,55,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,58,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,77,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,90,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,93,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,100,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,122,esp-idf,log,platform-backend
esphome/components/zephyr/preferences.cpp,133,esp-idf,log,platform-backend
esphome/components/zephyr/reset_reason.cpp,29,esp-idf,log,platform-backend
esphome/components/zephyr_ble_server/ble_server.cpp,36,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,41,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,44,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,51,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,54,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,57,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,69,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,87,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,96,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,98,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,107,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,115,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,124,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,135,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,151,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,162,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,173,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,181,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,189,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,214,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,224,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,230,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,236,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,259,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,266,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,270,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,279,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,308,esp-idf,log,component-local
esphome/components/zephyr_ble_server/ble_server.cpp,311,esp-idf,log,component-local
esphome/components/zephyr_mcumgr/ota/ota_zephyr_mcumgr.cpp,47,esp-idf,log,component-local
esphome/components/zephyr_mcumgr/ota/ota_zephyr_mcumgr.cpp,104,esp-idf,log,component-local
esphome/components/zephyr_mcumgr/ota/ota_zephyr_mcumgr.cpp,116,esp-idf,log,component-local
esphome/components/zephyr_mcumgr/ota/ota_zephyr_mcumgr.cpp,126,esp-idf,log,component-local
esphome/components/zephyr_mcumgr/ota/ota_zephyr_mcumgr.cpp,135,esp-idf,log,component-local
esphome/components/zephyr_pwm/zephyr_pwm.cpp,13,esp-idf,log,component-local
esphome/components/zephyr_pwm/zephyr_pwm.cpp,32,esp-idf,log,component-local
esphome/components/zhlt01/zhlt01.cpp,138,esp-idf,log,component-local
esphome/components/zhlt01/zhlt01.cpp,151,esp-idf,log,component-local
esphome/components/zhlt01/zhlt01.cpp,160,esp-idf,log,component-local
esphome/components/zhlt01/zhlt01.cpp,167,esp-idf,log,component-local
esphome/components/zhlt01/zhlt01.cpp,174,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,31,freertos,tick,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,38,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,51,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,53,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,55,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,61,freertos,tick,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,62,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,69,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,75,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,80,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_esp32.cpp,102,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_zephyr.cpp,20,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_zephyr.cpp,64,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_zephyr.cpp,68,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_zephyr.cpp,73,esp-idf,log,component-local
esphome/components/zigbee/time/zigbee_time_zephyr.cpp,82,esp-idf,log,component-local
esphome/components/zigbee/zigbee_attribute_esp32.cpp,15,freertos,tick,component-local
esphome/components/zigbee/zigbee_attribute_esp32.cpp,26,esp-idf,log,component-local
esphome/components/zigbee/zigbee_attribute_esp32.cpp,43,freertos,tick,component-local
esphome/components/zigbee/zigbee_attribute_esp32.h,12,esp-idf,include,component-local
esphome/components/zigbee/zigbee_binary_sensor_zephyr.cpp,20,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,5,freertos,include,component-local
esphome/components/zigbee/zigbee_esp32.cpp,6,freertos,include,component-local
esphome/components/zigbee/zigbee_esp32.cpp,7,esp-idf,include,component-local
esphome/components/zigbee/zigbee_esp32.cpp,8,esp-idf,include,component-local
esphome/components/zigbee/zigbee_esp32.cpp,15,esp-idf,include,component-local
esphome/components/zigbee/zigbee_esp32.cpp,51,freertos,tick,component-local
esphome/components/zigbee/zigbee_esp32.cpp,56,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,66,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,75,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,78,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,81,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,87,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,99,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,105,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,131,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,144,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,148,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,158,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,171,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,175,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,189,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,203,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,207,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,243,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,255,esp-idf,err-type,component-local
esphome/components/zigbee/zigbee_esp32.cpp,256,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,294,esp-idf,err-type,component-local
esphome/components/zigbee/zigbee_esp32.cpp,295,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,305,esp-idf,err-type,component-local
esphome/components/zigbee/zigbee_esp32.cpp,317,esp-idf,err-type,component-local
esphome/components/zigbee/zigbee_esp32.cpp,318,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,325,esp-idf,err-type,component-local
esphome/components/zigbee/zigbee_esp32.cpp,326,esp-idf,log,component-local
esphome/components/zigbee/zigbee_esp32.cpp,342,freertos,task-create,component-local
esphome/components/zigbee/zigbee_esp32.cpp,359,freertos,tick,component-local
esphome/components/zigbee/zigbee_esp32.h,11,esp-idf,include,component-local
esphome/components/zigbee/zigbee_helpers_esp32.h,11,esp-idf,include,component-local
esphome/components/zigbee/zigbee_number_zephyr.cpp,19,esp-idf,log,component-local
esphome/components/zigbee/zigbee_number_zephyr.cpp,45,esp-idf,log,component-local
esphome/components/zigbee/zigbee_number_zephyr.cpp,58,esp-idf,log,component-local
esphome/components/zigbee/zigbee_number_zephyr.cpp,67,esp-idf,log,component-local
esphome/components/zigbee/zigbee_sensor_zephyr.cpp,20,esp-idf,log,component-local
esphome/components/zigbee/zigbee_switch_zephyr.cpp,29,esp-idf,log,component-local
esphome/components/zigbee/zigbee_switch_zephyr.cpp,49,esp-idf,log,component-local
esphome/components/zigbee/zigbee_switch_zephyr.cpp,58,esp-idf,log,component-local
esphome/components/zigbee/zigbee_switch_zephyr.cpp,67,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,32,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,38,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,41,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,44,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,52,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,55,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,58,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,61,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,64,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,71,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,83,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,117,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,138,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,145,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,163,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,176,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,193,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,260,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,281,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,287,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,292,esp-idf,log,component-local
esphome/components/zigbee/zigbee_zephyr.cpp,318,esp-idf,log,component-local
esphome/components/zio_ultrasonic/zio_ultrasonic.cpp,22,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,71,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,85,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,99,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,102,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,123,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,154,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,159,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,170,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,202,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,210,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,213,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,216,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,222,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,229,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,237,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,246,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,263,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,266,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,274,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,286,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,297,esp-idf,log,component-local
esphome/components/zwave_proxy/zwave_proxy.cpp,306,esp-idf,log,component-local
